user_id,signup_date,country,acquisition_channel,company_size,engagement_score,invited_team
2019,2024-09-19,Papua New Guinea,Referral,SMB,69,True
2020,2024-08-31,Ecuador,Partner,SMB,74,True
2021,2024-02-16,Monaco,Social Media,Mid Market,98,True
2022,2024-04-05,Belgium,Social Media,Mid Market,31,True
2023,2024-01-21,Solomon Islands,Paid Ads,SMB,79,True
2024,2024-12-12,South Georgia and the South Sandwich Islands,Referral,Mid Market,39,True
2025,2024-09-10,Denmark,Paid Ads,Mid Market,87,True
2026,2024-02-12,Moldova,Partner,SMB,30,False
2027,2024-09-01,Belarus,Partner,SMB,36,True
2028,2024-12-16,Seychelles,Partner,Mid Market,86,True
2029,2024-08-06,Heard Island and McDonald Islands,Partner,SMB,90,True
2030,2024-02-09,Algeria,Organic Search,SMB,85,True
2031,2024-08-05,Togo,Social Media,SMB,92,False
2032,2024-05-09,Netherlands Antilles,Partner,SMB,30,False
2033,2024-09-14,Lebanon,Organic Search,SMB,79,True
2034,2024-04-01,Niue,Referral,Mid Market,25,True
2035,2024-02-12,Taiwan,Social Media,Mid Market,58,True
2036,2024-06-09,Albania,Paid Ads,Mid Market,77,True
2037,2024-11-15,Kyrgyz Republic,Partner,SMB,43,False
2038,2024-04-18,Finland,Referral,SMB,97,True
2039,2024-05-12,Serbia,Organic Search,SMB,22,False
2040,2024-01-03,Lesotho,Social Media,SMB,41,True
2041,2024-12-01,Guam,Social Media,SMB,71,True
2042,2024-12-02,United States of America,Paid Ads,Mid Market,58,True
2043,2024-11-12,Nigeria,Paid Ads,SMB,70,True
2044,2024-06-03,Switzerland,Organic Search,SMB,21,True
2045,2024-04-07,Haiti,Organic Search,Mid Market,44,False
2046,2024-01-14,Burundi,Referral,SMB,38,True
2047,2024-11-28,Italy,Referral,SMB,100,True
2048,2024-10-02,Yemen,Referral,SMB,79,True
2049,2024-03-16,Saint Barthelemy,Social Media,SMB,34,True
2050,2024-03-26,Mexico,Referral,Mid Market,76,False
2051,2024-09-05,Wallis and Futuna,Social Media,SMB,77,True
2052,2024-10-26,Uzbekistan,Referral,SMB,92,True
2053,2024-07-19,France,Organic Search,SMB,33,True
2054,2024-11-18,Greece,Social Media,Enterprise,83,True
2055,2024-10-23,Morocco,Paid Ads,Mid Market,57,True
2056,2024-01-19,Mauritania,Social Media,SMB,85,True
2057,2024-10-29,Aruba,Paid Ads,Enterprise,82,True
2058,2024-04-28,Uruguay,Organic Search,SMB,74,True
2059,2024-10-22,Austria,Partner,SMB,54,True
2060,2024-11-27,Ireland,Social Media,Mid Market,34,True
2061,2024-09-10,Bouvet Island (Bouvetoya),Paid Ads,Enterprise,64,True
2062,2024-08-17,New Caledonia,Social Media,SMB,56,True
2063,2024-04-08,Dominican Republic,Social Media,SMB,49,False
2064,2024-09-16,Tajikistan,Referral,SMB,63,True
2065,2024-11-04,Mayotte,Social Media,SMB,57,False
2066,2024-12-30,Bouvet Island (Bouvetoya),Social Media,Enterprise,66,True
2067,2024-08-29,Korea,Referral,Mid Market,56,True
2068,2024-12-19,Palau,Organic Search,Mid Market,36,True
2069,2024-03-29,Faroe Islands,Referral,SMB,82,True
2070,2024-02-21,Georgia,Social Media,Enterprise,83,True
2071,2024-06-04,Brazil,Referral,SMB,26,False
2072,2024-01-10,Egypt,Partner,Mid Market,65,True
2073,2024-12-12,Brazil,Referral,SMB,84,True
2074,2024-01-17,Spain,Organic Search,SMB,34,True
2075,2024-11-12,Mayotte,Referral,SMB,48,True
2076,2024-09-06,Marshall Islands,Partner,Enterprise,65,True
2077,2024-01-24,Algeria,Paid Ads,SMB,39,True
2078,2024-12-19,North Macedonia,Paid Ads,Mid Market,33,True
2079,2024-12-27,British Indian Ocean Territory (Chagos Archipelago),Organic Search,Enterprise,76,True
2080,2024-08-22,Gibraltar,Organic Search,Enterprise,98,False
2081,2024-11-08,Afghanistan,Organic Search,Mid Market,25,True
2082,2024-09-16,Nepal,Organic Search,SMB,35,False
2083,2024-04-15,Slovakia (Slovak Republic),Partner,SMB,57,True
2084,2024-12-28,Nauru,Social Media,Mid Market,83,True
2085,2024-02-20,Guinea-Bissau,Referral,Mid Market,62,True
2086,2024-03-11,Uruguay,Organic Search,Mid Market,76,True
2087,2024-07-31,Gibraltar,Organic Search,SMB,80,True
2088,2024-06-23,Vietnam,Partner,SMB,30,True
2089,2024-05-16,Saudi Arabia,Partner,Mid Market,73,False
2090,2024-07-03,Austria,Referral,SMB,87,True
2091,2024-08-03,Uganda,Referral,SMB,74,False
2092,2024-07-30,Canada,Social Media,Mid Market,86,True
2093,2024-12-15,Turkmenistan,Partner,Enterprise,76,True
2094,2024-03-15,New Zealand,Organic Search,Mid Market,86,True
2095,2024-02-05,Maldives,Organic Search,SMB,71,True
2096,2024-03-25,Nigeria,Social Media,SMB,24,False
2097,2024-12-04,Taiwan,Referral,Enterprise,27,True
2098,2024-11-19,Saint Pierre and Miquelon,Paid Ads,Enterprise,73,True
2099,2024-07-24,Reunion,Paid Ads,Mid Market,60,True
2100,2024-06-25,Bosnia and Herzegovina,Organic Search,Mid Market,87,False
2101,2024-11-08,Maldives,Referral,Mid Market,77,True
2102,2024-11-25,Latvia,Referral,Mid Market,99,True
2103,2024-11-12,Cuba,Social Media,Mid Market,71,True
2104,2024-04-11,Cyprus,Partner,SMB,88,True
2105,2024-06-20,Bangladesh,Social Media,Mid Market,36,True
2106,2024-09-23,Bahrain,Paid Ads,SMB,31,False
2107,2024-09-18,Vietnam,Paid Ads,SMB,63,True
2108,2024-11-21,Cyprus,Referral,SMB,89,True
2109,2024-10-30,Congo,Partner,SMB,58,True
2110,2024-08-04,Christmas Island,Paid Ads,SMB,27,False
2111,2024-07-09,Mauritania,Partner,Mid Market,65,True
2112,2024-03-04,Grenada,Organic Search,Mid Market,35,True
2113,2024-08-17,Botswana,Partner,SMB,20,True
2114,2024-08-20,Croatia,Partner,Enterprise,94,True
2115,2024-10-16,Jersey,Paid Ads,Mid Market,49,True
2116,2024-06-28,Brunei Darussalam,Partner,SMB,93,True
2117,2024-12-10,Barbados,Referral,Mid Market,86,True
2118,2024-05-06,Western Sahara,Organic Search,SMB,94,True
2119,2024-04-08,Mauritania,Partner,SMB,38,True
2120,2024-12-30,Puerto Rico,Social Media,Mid Market,30,False
2121,2024-02-17,Zambia,Organic Search,SMB,36,True
2122,2024-08-31,Norway,Referral,SMB,67,False
2123,2024-12-12,Turkey,Paid Ads,SMB,91,True
2124,2024-09-22,Guadeloupe,Social Media,Mid Market,94,True
2125,2024-09-12,Brunei Darussalam,Social Media,Enterprise,82,True
2126,2024-08-01,Denmark,Referral,SMB,36,True
2127,2024-09-05,Papua New Guinea,Social Media,SMB,85,False
2128,2024-09-27,Montserrat,Organic Search,Mid Market,78,False
2129,2024-08-30,South Georgia and the South Sandwich Islands,Organic Search,Mid Market,91,True
2130,2024-07-08,Netherlands Antilles,Organic Search,Mid Market,72,True
2131,2024-02-26,Mozambique,Organic Search,SMB,57,True
2132,2024-01-21,Iraq,Paid Ads,SMB,67,True
2133,2024-06-05,Lithuania,Partner,SMB,82,True
2134,2024-01-15,Brazil,Referral,SMB,95,True
2135,2024-08-03,Bolivia,Organic Search,Enterprise,59,True
2136,2024-05-25,Burkina Faso,Referral,SMB,82,True
2137,2024-01-02,Ireland,Organic Search,SMB,28,True
2138,2024-01-23,Austria,Social Media,SMB,59,True
2139,2024-10-16,Turkmenistan,Social Media,Enterprise,68,True
2140,2024-08-31,United States Virgin Islands,Paid Ads,SMB,37,True
2141,2024-09-15,Benin,Social Media,Mid Market,77,False
2142,2024-03-17,Sierra Leone,Partner,SMB,99,True
2143,2024-12-06,Reunion,Paid Ads,SMB,49,True
2144,2024-07-21,Mauritius,Partner,SMB,76,True
2145,2024-05-22,Syrian Arab Republic,Organic Search,Mid Market,23,True
2146,2024-10-19,Myanmar,Partner,SMB,35,True
2147,2024-11-25,Guinea-Bissau,Paid Ads,SMB,99,True
2148,2024-10-04,Cameroon,Paid Ads,Mid Market,92,True
2149,2024-09-24,Syrian Arab Republic,Referral,Mid Market,84,True
2150,2024-01-10,Andorra,Organic Search,Mid Market,88,True
2151,2024-04-02,Micronesia,Organic Search,SMB,46,True
2152,2024-05-05,Hong Kong,Paid Ads,SMB,88,True
2153,2024-11-06,Montenegro,Partner,SMB,25,True
2154,2024-09-08,Latvia,Organic Search,SMB,43,True
2155,2024-07-31,Brazil,Organic Search,Mid Market,60,True
2156,2024-07-14,Cote d'Ivoire,Partner,SMB,32,False
2157,2024-10-04,Cyprus,Referral,SMB,43,True
2158,2024-05-10,Cuba,Organic Search,SMB,72,True
2159,2024-12-13,Ecuador,Referral,SMB,61,True
2160,2024-04-02,Bouvet Island (Bouvetoya),Organic Search,Mid Market,58,False
2161,2024-07-18,Saint Kitts and Nevis,Organic Search,SMB,72,True
2162,2024-06-14,Slovenia,Partner,SMB,35,True
2163,2024-01-27,Papua New Guinea,Referral,SMB,96,True
2164,2024-10-27,Russian Federation,Referral,SMB,84,False
2165,2024-07-16,Heard Island and McDonald Islands,Organic Search,SMB,60,True
2166,2024-08-25,Dominican Republic,Paid Ads,SMB,81,True
2167,2024-01-15,Puerto Rico,Social Media,Mid Market,22,False
2168,2024-05-17,Guinea-Bissau,Paid Ads,Enterprise,32,True
2169,2024-05-06,Niger,Paid Ads,Mid Market,36,True
2170,2024-06-04,Congo,Paid Ads,SMB,30,True
2171,2024-11-21,United States Virgin Islands,Paid Ads,SMB,38,False
2172,2024-07-10,New Caledonia,Paid Ads,Enterprise,51,True
2173,2024-10-02,Luxembourg,Social Media,Enterprise,91,True
2174,2024-08-19,Mayotte,Organic Search,SMB,79,True
2175,2024-11-13,Montenegro,Partner,Mid Market,41,True
2176,2024-01-01,Dominica,Organic Search,Enterprise,81,True
2177,2024-05-19,French Southern Territories,Paid Ads,SMB,68,True
2178,2024-06-28,Kenya,Referral,SMB,85,True
2179,2024-05-24,Haiti,Organic Search,SMB,88,True
2180,2024-10-15,Tajikistan,Organic Search,SMB,70,False
2181,2024-12-23,El Salvador,Organic Search,Mid Market,91,True
2182,2024-05-23,Tajikistan,Social Media,SMB,84,True
2183,2024-06-11,Philippines,Partner,Mid Market,77,True
2184,2024-05-19,San Marino,Referral,Mid Market,61,True
2185,2024-06-23,Romania,Referral,SMB,96,True
2186,2024-06-17,Brunei Darussalam,Organic Search,Enterprise,37,True
2187,2024-11-26,New Zealand,Organic Search,Mid Market,20,True
2188,2024-01-05,Jamaica,Referral,SMB,82,True
2189,2024-07-20,Ukraine,Paid Ads,SMB,29,True
2190,2024-10-02,Greece,Organic Search,Mid Market,76,True
2191,2024-12-10,Ukraine,Organic Search,SMB,68,True
2192,2024-11-03,Algeria,Partner,SMB,21,False
2193,2024-03-04,Sudan,Social Media,SMB,44,False
2194,2024-08-15,Lesotho,Organic Search,SMB,22,False
2195,2024-05-23,Georgia,Partner,SMB,98,True
2196,2024-11-16,Slovenia,Partner,Mid Market,48,True
2197,2024-04-29,New Caledonia,Social Media,Enterprise,24,True
2198,2024-05-23,Palestinian Territory,Social Media,Enterprise,97,True
2199,2024-04-17,Turkmenistan,Organic Search,SMB,70,True
2200,2024-02-26,Philippines,Partner,SMB,83,False
2201,2024-03-28,Wallis and Futuna,Paid Ads,SMB,92,True
2202,2024-12-10,Guatemala,Paid Ads,SMB,28,False
2203,2024-10-28,Haiti,Referral,Mid Market,36,True
2204,2024-05-12,Sierra Leone,Paid Ads,Mid Market,86,False
2205,2024-05-20,Kenya,Referral,Mid Market,22,False
2206,2024-12-20,Puerto Rico,Paid Ads,Mid Market,91,True
2207,2024-08-20,Yemen,Organic Search,Enterprise,26,True
2208,2024-06-14,North Macedonia,Social Media,Mid Market,72,False
2209,2024-05-20,Liberia,Organic Search,Mid Market,79,True
2210,2024-09-10,Uzbekistan,Partner,SMB,25,False
2211,2024-04-24,Poland,Organic Search,SMB,73,True
2212,2024-09-29,Indonesia,Social Media,SMB,70,False
2213,2024-04-09,Luxembourg,Partner,SMB,93,True
2214,2024-01-13,Gambia,Referral,Enterprise,74,True
2215,2024-02-08,Belize,Referral,SMB,62,False
2216,2024-06-08,Gabon,Organic Search,Mid Market,32,True
2217,2024-01-15,Puerto Rico,Social Media,SMB,23,False
2218,2024-10-30,Madagascar,Partner,Mid Market,51,True
2219,2024-02-25,Cambodia,Social Media,SMB,63,True
2220,2024-01-28,India,Partner,SMB,50,True
2221,2024-02-07,Saint Vincent and the Grenadines,Paid Ads,Mid Market,32,True
2222,2024-11-16,Wallis and Futuna,Social Media,SMB,30,False
2223,2024-02-01,Taiwan,Organic Search,SMB,28,False
2224,2024-03-06,Western Sahara,Organic Search,Enterprise,76,False
2225,2024-01-29,French Guiana,Partner,Mid Market,75,False
2226,2024-02-03,Indonesia,Organic Search,Mid Market,91,True
2227,2024-01-27,Cambodia,Partner,Mid Market,71,True
2228,2024-02-19,France,Paid Ads,Mid Market,49,True
2229,2024-11-02,Saint Martin,Paid Ads,SMB,69,True
2230,2024-08-25,Greece,Social Media,Mid Market,99,True
2231,2024-02-21,Hong Kong,Partner,Mid Market,23,False
2232,2024-08-20,Norway,Paid Ads,SMB,44,False
2233,2024-02-25,Rwanda,Organic Search,SMB,28,False
2234,2024-10-30,Kuwait,Referral,Enterprise,36,True
2235,2024-11-22,Gambia,Paid Ads,SMB,73,True
2236,2024-09-03,Bosnia and Herzegovina,Paid Ads,SMB,51,True
2237,2024-03-11,Christmas Island,Organic Search,SMB,59,True
2238,2024-10-26,New Zealand,Social Media,SMB,65,True
2239,2024-06-08,Gambia,Paid Ads,Mid Market,38,True
2240,2024-03-16,Brunei Darussalam,Social Media,SMB,63,True
2241,2024-05-29,Brazil,Partner,Enterprise,86,True
2242,2024-10-27,Turks and Caicos Islands,Referral,SMB,84,True
2243,2024-10-13,Azerbaijan,Organic Search,SMB,45,True
2244,2024-04-12,Solomon Islands,Referral,Mid Market,63,False
2245,2024-04-06,Bangladesh,Social Media,Mid Market,79,True
2246,2024-11-03,Kazakhstan,Partner,Mid Market,92,True
2247,2024-06-20,Saint Pierre and Miquelon,Paid Ads,SMB,62,True
2248,2024-03-24,Denmark,Organic Search,SMB,25,True
2249,2024-09-10,Guadeloupe,Referral,Enterprise,48,False
2250,2024-12-20,Antigua and Barbuda,Referral,SMB,47,False
2251,2024-05-02,Greece,Social Media,Mid Market,62,True
2252,2024-07-11,Benin,Referral,SMB,20,False
2253,2024-07-04,Mongolia,Organic Search,SMB,23,True
2254,2024-10-11,Swaziland,Organic Search,SMB,76,True
2255,2024-04-09,Gabon,Paid Ads,Enterprise,66,True
2256,2024-01-23,Bermuda,Organic Search,SMB,56,False
2257,2024-03-30,Sweden,Referral,Mid Market,42,False
2258,2024-06-22,Slovenia,Paid Ads,SMB,45,True
2259,2024-01-12,Mongolia,Referral,Mid Market,32,True
2260,2024-01-11,Spain,Referral,SMB,34,False
2261,2024-06-22,Palau,Referral,SMB,50,True
2262,2024-07-08,Western Sahara,Partner,Mid Market,87,True
2263,2024-11-15,Azerbaijan,Social Media,Mid Market,28,True
2264,2024-03-01,Monaco,Referral,Mid Market,36,True
2265,2024-04-07,Senegal,Referral,SMB,67,True
2266,2024-06-11,Lesotho,Paid Ads,SMB,51,True
2267,2024-01-24,Djibouti,Paid Ads,SMB,88,True
2268,2024-05-30,Tokelau,Referral,SMB,26,True
2269,2024-11-18,Grenada,Partner,Mid Market,85,True
2270,2024-10-26,Burundi,Social Media,SMB,30,True
2271,2024-08-28,Saudi Arabia,Paid Ads,SMB,85,True
2272,2024-07-17,Wallis and Futuna,Paid Ads,SMB,86,True
2273,2024-08-25,Tunisia,Referral,SMB,67,True
2274,2024-09-26,Germany,Social Media,Mid Market,83,True
2275,2024-08-30,Bahrain,Partner,SMB,94,True
2276,2024-11-28,Comoros,Organic Search,SMB,45,False
2277,2024-08-19,Serbia,Referral,SMB,59,True
2278,2024-08-05,Cyprus,Social Media,SMB,67,True
2279,2024-05-10,Saint Kitts and Nevis,Paid Ads,SMB,30,False
2280,2024-05-31,Madagascar,Social Media,SMB,49,True
2281,2024-10-25,British Indian Ocean Territory (Chagos Archipelago),Organic Search,SMB,99,True
2282,2024-06-21,Tokelau,Social Media,SMB,75,False
2283,2024-07-28,Eritrea,Partner,Mid Market,60,True
2284,2024-05-19,Guyana,Social Media,SMB,76,True
2285,2024-04-29,Bosnia and Herzegovina,Partner,Mid Market,65,True
2286,2024-02-12,Trinidad and Tobago,Partner,Mid Market,85,True
2287,2024-10-06,Comoros,Organic Search,Mid Market,49,False
2288,2024-02-20,Liberia,Organic Search,SMB,24,False
2289,2024-10-06,Saint Barthelemy,Referral,SMB,62,True
2290,2024-05-08,El Salvador,Partner,Mid Market,55,True
2291,2024-04-07,Guyana,Paid Ads,Enterprise,89,True
2292,2024-05-13,Andorra,Organic Search,Mid Market,56,False
2293,2024-06-26,Egypt,Social Media,Enterprise,94,True
2294,2024-12-01,Heard Island and McDonald Islands,Organic Search,SMB,85,True
2295,2024-03-17,Moldova,Social Media,SMB,46,True
2296,2024-08-30,Belgium,Referral,SMB,90,True
2297,2024-08-27,Germany,Social Media,SMB,30,True
2298,2024-06-09,Serbia,Referral,SMB,73,True
2299,2024-04-17,France,Social Media,SMB,91,True
2300,2024-01-16,Norfolk Island,Partner,SMB,36,False
2301,2024-06-05,Afghanistan,Organic Search,SMB,65,True
2302,2024-06-22,United Arab Emirates,Referral,SMB,71,True
2303,2024-12-19,Zimbabwe,Paid Ads,SMB,95,True
2304,2024-01-12,Australia,Paid Ads,Mid Market,37,True
2305,2024-03-19,Mozambique,Partner,SMB,97,True
2306,2024-11-07,Mali,Paid Ads,Mid Market,68,True
2307,2024-04-14,Singapore,Social Media,SMB,69,False
2308,2024-04-06,Tanzania,Social Media,SMB,92,True
2309,2024-08-19,Equatorial Guinea,Partner,SMB,33,True
2310,2024-12-11,Liberia,Paid Ads,SMB,97,True
2311,2024-09-07,Central African Republic,Organic Search,SMB,28,True
2312,2024-07-16,Kuwait,Partner,SMB,57,True
2313,2024-12-03,South Georgia and the South Sandwich Islands,Paid Ads,SMB,27,False
2314,2024-07-07,Libyan Arab Jamahiriya,Paid Ads,SMB,61,True
2315,2024-07-29,Saint Kitts and Nevis,Social Media,SMB,34,True
2316,2024-03-07,Russian Federation,Paid Ads,SMB,28,True
2317,2024-07-18,Panama,Referral,SMB,46,True
2318,2024-06-07,New Caledonia,Social Media,Mid Market,80,True
2319,2024-03-22,El Salvador,Paid Ads,SMB,59,True
2320,2024-10-27,Trinidad and Tobago,Referral,SMB,78,True
2321,2024-05-21,Syrian Arab Republic,Referral,SMB,38,True
2322,2024-08-16,Cape Verde,Organic Search,Mid Market,97,True
2323,2024-05-06,Montserrat,Paid Ads,SMB,92,True
2324,2024-09-08,Djibouti,Social Media,SMB,25,False
2325,2024-02-16,French Southern Territories,Partner,Mid Market,78,True
2326,2024-06-26,South Africa,Partner,SMB,42,True
2327,2024-07-31,Haiti,Referral,SMB,99,True
2328,2024-08-09,Kuwait,Social Media,SMB,43,False
2329,2024-12-23,Denmark,Paid Ads,SMB,25,True
2330,2024-05-02,New Zealand,Referral,SMB,100,True
2331,2024-10-02,Palau,Partner,Mid Market,28,False
2332,2024-12-23,Uzbekistan,Referral,Enterprise,72,True
2333,2024-10-10,Tajikistan,Organic Search,Enterprise,29,False
2334,2024-02-23,Bahrain,Paid Ads,Mid Market,61,False
2335,2024-07-28,Marshall Islands,Social Media,SMB,46,True
2336,2024-09-16,Romania,Organic Search,SMB,29,True
2337,2024-11-23,Cayman Islands,Social Media,SMB,71,True
2338,2024-04-09,Japan,Social Media,SMB,52,False
2339,2024-02-28,Solomon Islands,Referral,SMB,79,False
2340,2024-09-05,Belarus,Social Media,SMB,90,True
2341,2024-12-02,Azerbaijan,Referral,Mid Market,76,True
2342,2024-03-12,Netherlands Antilles,Social Media,Mid Market,40,True
2343,2024-03-28,Tanzania,Organic Search,Mid Market,42,True
2344,2024-05-30,United Kingdom,Organic Search,SMB,70,True
2345,2024-03-27,Hungary,Organic Search,Mid Market,21,True
2346,2024-12-12,Svalbard & Jan Mayen Islands,Partner,SMB,65,True
2347,2024-04-01,Iran,Referral,Mid Market,88,True
2348,2024-04-20,Tajikistan,Social Media,Mid Market,86,True
2349,2024-11-24,Zambia,Organic Search,SMB,59,True
2350,2024-08-15,Liberia,Organic Search,SMB,26,True
2351,2024-07-12,Sao Tome and Principe,Referral,Enterprise,67,False
2352,2024-05-02,Papua New Guinea,Referral,SMB,73,True
2353,2024-01-15,Vietnam,Organic Search,SMB,44,False
2354,2024-12-14,Benin,Organic Search,SMB,32,False
2355,2024-12-06,Sri Lanka,Referral,Mid Market,25,False
2356,2024-07-31,Namibia,Paid Ads,SMB,61,False
2357,2024-06-14,Ukraine,Paid Ads,Mid Market,99,True
2358,2024-04-16,Qatar,Paid Ads,SMB,74,True
2359,2024-03-02,Lebanon,Referral,SMB,65,True
2360,2024-06-14,Brazil,Referral,SMB,60,True
2361,2024-01-07,Northern Mariana Islands,Social Media,SMB,48,True
2362,2024-02-03,United States of America,Partner,Mid Market,67,True
2363,2024-01-23,Western Sahara,Organic Search,Mid Market,72,True
2364,2024-06-03,Paraguay,Paid Ads,SMB,33,False
2365,2024-12-30,Romania,Paid Ads,Mid Market,92,True
2366,2024-03-28,Sweden,Partner,Enterprise,96,False
2367,2024-06-15,Mauritania,Social Media,Mid Market,37,False
2368,2024-06-19,Indonesia,Referral,Mid Market,60,True
2369,2024-12-07,Jordan,Social Media,SMB,22,False
2370,2024-11-07,Armenia,Paid Ads,SMB,85,True
2371,2024-11-23,Svalbard & Jan Mayen Islands,Referral,SMB,21,True
2372,2024-04-29,Philippines,Organic Search,Mid Market,35,True
2373,2024-06-07,Jamaica,Referral,Mid Market,51,True
2374,2024-11-13,Anguilla,Organic Search,SMB,67,True
2375,2024-09-12,Benin,Partner,SMB,68,True
2376,2024-04-14,Eritrea,Organic Search,SMB,96,True
2377,2024-08-15,Egypt,Partner,SMB,60,True
2378,2024-11-25,Czech Republic,Organic Search,SMB,73,True
2379,2024-11-27,Holy See (Vatican City State),Partner,Mid Market,49,True
2380,2024-06-18,Yemen,Partner,SMB,89,True
2381,2024-01-28,Korea,Referral,Mid Market,48,False
2382,2024-11-07,Botswana,Social Media,SMB,43,True
2383,2024-08-14,Montserrat,Organic Search,SMB,82,False
2384,2024-02-05,United Kingdom,Referral,SMB,38,True
2385,2024-04-14,Equatorial Guinea,Referral,SMB,95,True
2386,2024-10-08,Saint Martin,Referral,SMB,30,False
2387,2024-08-06,Sri Lanka,Social Media,SMB,45,True
2388,2024-05-05,Saint Pierre and Miquelon,Social Media,SMB,51,True
2389,2024-06-04,Tonga,Partner,SMB,45,True
2390,2024-05-19,Malawi,Social Media,SMB,66,True
2391,2024-07-22,United States Minor Outlying Islands,Social Media,SMB,76,True
2392,2024-08-04,United Arab Emirates,Paid Ads,Mid Market,75,True
2393,2024-03-20,Guatemala,Social Media,SMB,68,False
2394,2024-08-06,Jamaica,Organic Search,Mid Market,58,True
2395,2024-10-31,Burkina Faso,Paid Ads,SMB,42,True
2396,2024-05-11,Venezuela,Social Media,SMB,78,True
2397,2024-05-25,Namibia,Social Media,SMB,81,True
2398,2024-02-06,Serbia,Partner,SMB,80,True
2399,2024-04-10,Uganda,Referral,Enterprise,20,False
2400,2024-01-07,Bulgaria,Paid Ads,Mid Market,67,True
2401,2024-09-08,United Arab Emirates,Social Media,Enterprise,70,True
2402,2024-07-10,Niue,Social Media,SMB,95,True
2403,2024-02-06,New Zealand,Social Media,Mid Market,35,True
2404,2024-07-16,French Polynesia,Paid Ads,SMB,75,True
2405,2024-05-10,Sudan,Partner,SMB,82,False
2406,2024-11-21,Singapore,Partner,Mid Market,69,True
2407,2024-08-05,Croatia,Referral,SMB,24,False
2408,2024-07-04,Mexico,Organic Search,Mid Market,38,True
2409,2024-05-13,Taiwan,Paid Ads,SMB,38,True
2410,2024-05-10,French Polynesia,Referral,Mid Market,40,False
2411,2024-01-07,Ghana,Organic Search,Mid Market,69,False
2412,2024-07-22,Italy,Paid Ads,Enterprise,30,False
2413,2024-09-22,Congo,Referral,Mid Market,41,True
2414,2024-08-06,Iceland,Partner,Mid Market,84,True
2415,2024-09-29,Ireland,Social Media,SMB,72,True
2416,2024-02-15,Turkmenistan,Organic Search,Mid Market,64,True
2417,2024-03-14,Trinidad and Tobago,Partner,Mid Market,70,True
2418,2024-12-23,Trinidad and Tobago,Partner,SMB,41,True
2419,2024-09-08,United Arab Emirates,Organic Search,SMB,73,True
2420,2024-09-25,Cayman Islands,Social Media,Mid Market,75,True
2421,2024-03-28,Nicaragua,Referral,SMB,37,False
2422,2024-04-11,New Zealand,Social Media,SMB,34,True
2423,2024-08-18,Saint Pierre and Miquelon,Paid Ads,Mid Market,43,True
2424,2024-04-12,Pakistan,Organic Search,Mid Market,44,False
2425,2024-05-12,Uzbekistan,Social Media,SMB,99,True
2426,2024-02-25,Russian Federation,Referral,SMB,30,False
2427,2024-07-12,Paraguay,Organic Search,SMB,63,True
2428,2024-01-16,Wallis and Futuna,Paid Ads,SMB,82,True
2429,2024-12-10,Mauritania,Organic Search,SMB,54,True
2430,2024-01-04,Cameroon,Paid Ads,Mid Market,25,False
2431,2024-02-19,Turkmenistan,Referral,SMB,20,False
2432,2024-07-11,Djibouti,Paid Ads,SMB,54,True
2433,2024-09-05,Sao Tome and Principe,Social Media,Mid Market,97,True
2434,2024-08-07,Guam,Partner,SMB,63,True
2435,2024-06-10,Paraguay,Referral,Enterprise,71,True
2436,2024-07-12,New Caledonia,Paid Ads,SMB,65,True
2437,2024-06-18,Saint Vincent and the Grenadines,Organic Search,SMB,71,True
2438,2024-03-12,Switzerland,Organic Search,Mid Market,87,True
2439,2024-05-23,Serbia,Referral,SMB,99,True
2440,2024-12-17,Colombia,Social Media,SMB,44,True
2441,2024-01-02,Cote d'Ivoire,Partner,SMB,66,False
2442,2024-01-24,Tonga,Partner,Mid Market,49,False
2443,2024-11-06,Faroe Islands,Social Media,SMB,98,True
2444,2024-02-11,Bouvet Island (Bouvetoya),Partner,SMB,80,True
2445,2024-12-03,Congo,Organic Search,Mid Market,57,True
2446,2024-11-06,Brunei Darussalam,Referral,Mid Market,86,False
2447,2024-10-19,Malawi,Paid Ads,SMB,83,True
2448,2024-02-14,Northern Mariana Islands,Partner,Mid Market,90,True
2449,2024-08-27,Marshall Islands,Referral,Mid Market,34,False
2450,2024-09-03,Poland,Paid Ads,SMB,47,True
2451,2024-03-28,Hungary,Organic Search,SMB,23,True
2452,2024-03-23,Hong Kong,Partner,Enterprise,55,True
2453,2024-04-22,Falkland Islands (Malvinas),Partner,Mid Market,35,False
2454,2024-12-06,Ireland,Referral,Enterprise,82,True
2455,2024-02-16,Albania,Partner,Mid Market,93,True
2456,2024-11-03,Cambodia,Organic Search,Mid Market,68,True
2457,2024-07-14,Ghana,Paid Ads,Enterprise,75,True
2458,2024-04-29,Ireland,Referral,SMB,57,True
2459,2024-02-14,Cambodia,Organic Search,SMB,95,True
2460,2024-04-06,Trinidad and Tobago,Organic Search,SMB,36,False
2461,2024-06-09,Korea,Social Media,SMB,20,False
2462,2024-06-08,Congo,Organic Search,SMB,44,True
2463,2024-07-17,Guinea-Bissau,Social Media,SMB,66,True
2464,2024-12-13,Svalbard & Jan Mayen Islands,Referral,SMB,97,True
2465,2024-10-29,Lao People's Democratic Republic,Referral,SMB,21,True
2466,2024-10-02,Central African Republic,Social Media,SMB,57,True
2467,2024-04-22,Wallis and Futuna,Social Media,Mid Market,38,False
2468,2024-11-03,Colombia,Partner,SMB,24,True
2469,2024-11-02,Saint Lucia,Partner,SMB,35,False
